company_id,report_date,credit_score,payment_index,derogatory_count,years_on_file,trade_lines_count,utilization_rate
COMP_001977,2023-06-20,55,64.04,4,4.816248207133243,33,0.7853
COMP_001978,2022-10-16,46,70.17,2,8.454110076203882,21,0.7353
COMP_001979,2021-07-28,44,78.8,3,18.566958640260523,14,0.8032
COMP_001980,2023-12-10,79,75.61,3,1.9671302140742286,15,0.3855
COMP_001980,2024-01-27,76,85.95,3,1.0923956012994487,12,0.143
COMP_001981,2021-10-02,75,73.43,0,2.468146190341276,42,0.6914
COMP_001981,2021-10-22,75,62.81,0,1.0077334092439272,24,0.4257
COMP_001982,2020-04-10,45,50.33,1,1.189391982027916,33,0.4532
COMP_001982,2021-12-10,42,70.48,3,1.7862306341019496,37,0.5025
COMP_001983,2022-09-17,85,77.3,0,5.080942926932469,27,0.3981
COMP_001983,2024-02-27,85,99.55,0,11.327279051037179,28,0.5545
COMP_001984,2020-09-05,77,60.69,0,18.672886002078183,17,0.3841
COMP_001984,2024-06-14,76,64.53,3,9.733751400473091,15,0.5997
COMP_001985,2020-10-30,46,32.69,3,6.135891267574464,17,0.2911
COMP_001986,2022-02-21,70,81.46,1,13.35773202511519,35,0.8333
COMP_001987,2021-05-26,80,70.37,2,10.415355836189121,16,0.5637
COMP_001988,2021-10-26,75,94.63,2,11.021327327279927,39,0.8259
COMP_001988,2023-07-20,76,91.38,3,7.548650426388595,46,0.4531
COMP_001989,2021-02-17,46,48.14,4,8.15302781850274,39,0.8344
COMP_001989,2020-09-27,49,52.41,3,4.794304888021132,3,0.6877
COMP_001989,2023-01-27,53,57.13,2,7.418076068256118,22,0.2694
COMP_001990,2022-03-24,45,69.86,1,17.265548460632132,48,0.691
COMP_001991,2022-03-15,74,95.53,3,8.274890330221346,30,0.8844
COMP_001991,2024-06-11,72,84.75,2,12.46718793293882,50,0.3587
COMP_001992,2021-11-22,37,42.64,5,2.988793811889778,31,0.4831
COMP_001992,2022-03-10,38,30.08,5,18.582362580640076,3,0.4422
COMP_001992,2024-02-20,45,62.73,1,3.2663389078955003,42,0.269
COMP_001993,2020-03-04,84,96.55,0,8.574681672354853,21,0.7987
COMP_001994,2023-08-08,67,67.75,2,3.5606998256147078,22,0.2197
COMP_001995,2023-08-12,76,88.95,3,8.851110757249462,36,0.2821
COMP_001995,2022-07-01,71,63.23,2,5.090785383759308,10,0.3411
COMP_001996,2023-11-06,59,46.07,1,13.691941930246344,48,0.7757
COMP_001997,2024-09-17,100,63.08,0,2.4796052778075857,8,0.5989
COMP_001998,2021-11-15,72,80.65,2,4.568928337746231,15,0.682
COMP_001999,2024-12-15,83,74.16,0,9.770070992503207,18,0.3089
COMP_002000,2024-06-29,60,63.77,2,15.458000463771764,46,0.8859
COMP_002001,2024-04-01,88,99.31,0,14.79468950196308,24,0.3861
COMP_002001,2021-06-19,81,85.28,0,6.331374293587054,10,0.3601
COMP_002001,2022-01-31,87,95.66,0,13.104369914379022,12,0.2829
COMP_002002,2022-11-30,56,32.17,1,9.016969359760312,22,0.8121
COMP_002002,2020-04-02,49,55.31,2,19.44130175574797,45,0.5299
COMP_002002,2020-11-04,56,53.62,1,14.243926339504005,42,0.7829
COMP_002003,2020-01-30,79,84.81,1,13.153450403221417,40,0.3399
COMP_002004,2024-08-04,43,73.43,1,17.33751039683904,11,0.7971
COMP_002004,2020-02-15,48,36.48,3,19.75718669810749,10,0.5006
COMP_002005,2021-10-02,67,73.99,2,7.231912422811428,41,0.297
COMP_002006,2021-02-05,82,71.88,0,7.553252245421224,13,0.4909
COMP_002007,2024-01-30,43,65.41,1,3.948978647649607,37,0.6518
COMP_002008,2022-12-28,91,98.86,2,9.9144592604904,11,0.5952
COMP_002009,2022-01-08,82,76.96,0,19.730623521523697,20,0.1357
COMP_002009,2024-08-15,88,73.28,0,10.731475767576102,6,0.6967
COMP_002009,2021-04-18,85,75.92,0,3.1772207285950422,9,0.4246
COMP_002010,2023-07-02,80,94.9,1,5.624597939028663,23,0.5685
COMP_002010,2023-12-11,89,67.5,2,2.3953099745452864,26,0.3465
COMP_002011,2022-05-24,72,91.27,2,12.523498183741033,25,0.1433
COMP_002011,2024-09-26,70,79.7,2,5.365717956262612,39,0.1887
COMP_002011,2020-10-20,70,90.68,3,13.859504607053697,17,0.8063
COMP_002012,2020-12-08,71,87.93,1,2.8297147984843827,41,0.668
COMP_002013,2020-09-07,54,55.06,2,7.376030547184156,18,0.764
COMP_002013,2022-05-02,51,72.5,3,6.022486852870305,8,0.4515
COMP_002014,2024-05-11,91,60.35,0,14.859614008443275,23,0.821
COMP_002015,2023-04-28,73,90.16,0,4.722060746695207,49,0.7988
COMP_002016,2022-06-25,60,31.18,1,1.676032878742524,31,0.6145
COMP_002017,2021-01-27,91,70.68,0,13.580982832455181,40,0.1474
COMP_002018,2024-09-07,45,69.93,3,18.277692490572413,36,0.2247
COMP_002019,2024-10-09,54,51.07,3,3.0627867933797157,19,0.2132
COMP_002019,2024-06-12,52,39.61,3,5.36058764132111,32,0.4274
COMP_002020,2021-04-05,97,64.14,0,3.732380251886287,27,0.2212
COMP_002020,2022-03-27,90,92.77,0,1.4969099165715214,9,0.8788
COMP_002021,2020-06-18,65,81.31,2,13.872786190042628,14,0.3536
COMP_002022,2022-06-22,82,97.08,0,1.6875222308249593,6,0.378
COMP_002022,2023-10-27,80,94.95,0,1.8983619630915114,27,0.4524
COMP_002022,2024-10-19,82,63.15,0,1.6555468230847763,18,0.2683
COMP_002023,2021-08-17,52,40.2,4,15.127650595196947,10,0.7229
COMP_002023,2021-03-28,52,67.69,3,19.119864174290615,14,0.3336
COMP_002024,2020-05-25,81,82.28,0,11.02901031845225,24,0.3377
COMP_002024,2020-07-31,85,68.52,0,16.117306850371563,26,0.4615
COMP_002024,2020-05-27,88,68.24,1,17.80669003262487,47,0.754
COMP_002025,2021-04-22,80,70.4,0,11.047904644295976,3,0.2316
COMP_002026,2021-05-19,96,79.05,0,17.112282464329827,6,0.2786
COMP_002026,2022-09-03,97,62.18,0,10.697368968668687,13,0.218
COMP_002027,2021-04-01,40,66.16,3,19.515815946291454,13,0.7759
COMP_002028,2023-05-14,59,31.13,2,13.662329861671687,3,0.7945
COMP_002028,2023-02-22,64,97.07,3,14.094612395780427,28,0.148
COMP_002029,2024-03-08,89,76.26,0,8.607361489082031,12,0.5664
COMP_002029,2022-12-14,86,91.7,0,9.249979656153934,48,0.3455
COMP_002029,2023-09-20,82,93.39,0,12.585312567889073,38,0.1424
COMP_002030,2022-09-08,65,83.03,2,3.818154273418761,17,0.6629
COMP_002030,2024-11-16,71,92.01,1,4.962095106231759,48,0.6362
COMP_002031,2022-06-06,79,74.88,2,14.275474046912283,21,0.2001
COMP_002031,2021-07-20,85,61.66,0,5.233929688882116,30,0.1336
COMP_002031,2020-09-08,82,85.26,0,9.316223433379527,38,0.6771
COMP_002032,2021-03-16,79,79.97,0,3.725448528505374,30,0.1356
COMP_002032,2024-11-25,82,96.41,0,4.967648868664723,29,0.7108
COMP_002032,2021-05-16,81,91.95,0,7.560377687484497,29,0.1451
COMP_002033,2024-01-24,61,76.25,1,14.981770892817554,9,0.558
COMP_002033,2020-06-27,61,60.85,0,14.670134713498738,12,0.135
COMP_002033,2020-08-24,66,87.0,2,7.8272948530424244,46,0.7381
COMP_002034,2023-12-17,63,63.44,2,2.9197831111667525,5,0.6756
COMP_002034,2023-10-25,64,71.94,2,4.412723685977058,3,0.7199
COMP_002035,2024-12-14,63,65.95,3,1.1183807080739223,9,0.774
COMP_002035,2021-12-18,66,72.78,1,14.119869653910632,49,0.1171
COMP_002035,2024-07-16,70,69.51,3,11.389814097551318,45,0.6234
COMP_002036,2020-11-03,84,88.35,0,4.4896846415058285,15,0.2634
COMP_002036,2021-09-22,85,84.28,0,8.925528768043366,4,0.2332
COMP_002036,2021-07-06,75,72.88,3,9.608125653412417,8,0.7878
COMP_002037,2024-08-02,55,49.69,5,12.197867569923734,33,0.681
COMP_002038,2024-12-30,42,57.82,3,16.784346575440406,19,0.4735
COMP_002039,2022-04-21,69,72.65,1,9.228684793189993,40,0.5886
COMP_002040,2022-07-26,85,99.6,0,1.0,49,0.8324
COMP_002040,2021-08-09,90,95.68,0,1.0,7,0.8807
COMP_002041,2021-02-11,81,98.15,0,2.353161369878542,30,0.209
COMP_002041,2023-03-24,80,79.44,0,2.895702284435939,38,0.5125
COMP_002042,2022-08-02,66,94.59,2,4.057007098898767,34,0.1164
COMP_002042,2020-07-24,67,73.85,3,9.136322579977717,24,0.4224
COMP_002042,2020-07-16,63,99.46,1,4.057430312535294,24,0.6775
COMP_002043,2021-07-19,90,79.96,1,3.755763438982613,10,0.4184
COMP_002044,2021-05-13,93,81.1,0,2.5808260459335672,4,0.3154
COMP_002044,2024-10-18,90,90.28,0,16.382951880084946,7,0.166
COMP_002044,2024-05-23,90,81.52,0,2.907523299814952,36,0.8856
COMP_002045,2022-04-29,54,71.14,4,10.977883057526432,22,0.8713
COMP_002045,2021-05-10,55,56.56,5,2.441153323516238,15,0.5234
COMP_002046,2023-10-11,88,61.28,0,2.2468852186491453,15,0.1126
COMP_002046,2024-06-28,86,71.63,0,4.258190966156217,43,0.7511
COMP_002046,2024-12-21,95,62.12,0,3.7014288719291386,8,0.3298
COMP_002047,2021-08-02,94,93.53,0,11.179128510740066,31,0.2419
COMP_002047,2022-09-07,93,94.01,0,15.996090591708995,44,0.8642
COMP_002048,2023-10-11,53,68.37,1,1.8915095281855274,13,0.6233
COMP_002048,2020-08-31,52,72.1,2,1.1441796119909688,10,0.1959
COMP_002048,2020-04-04,53,33.85,1,4.1546345475294615,26,0.8955
COMP_002049,2021-10-26,65,78.48,0,1.0654887222918703,17,0.828
COMP_002049,2020-05-05,66,69.38,3,2.347116996286742,29,0.4871
COMP_002050,2021-07-19,86,63.6,0,18.9258363365169,7,0.5192
COMP_002050,2020-10-24,85,94.02,0,9.708114651060274,46,0.7384
COMP_002050,2023-10-17,84,76.98,2,5.987296639329077,41,0.1027
COMP_002051,2020-02-04,52,35.12,5,11.333144882710341,6,0.8083
COMP_002051,2022-11-06,56,47.01,3,10.589668802183937,42,0.8443
COMP_002052,2023-09-26,55,48.16,5,18.58625266953986,29,0.2049
COMP_002053,2024-10-25,81,61.34,0,5.783243172377044,15,0.4588
COMP_002054,2021-12-15,49,34.79,3,13.20407587888613,13,0.74
COMP_002054,2021-06-09,53,36.63,4,6.139089526620518,16,0.5929
COMP_002055,2020-09-27,95,90.12,0,18.403217435146196,10,0.6936
COMP_002055,2024-07-26,95,71.9,1,8.428460429579005,11,0.7926
COMP_002055,2023-01-23,99,82.25,0,11.748359406536716,24,0.7507
COMP_002056,2020-01-16,67,85.94,0,1.302975783715107,3,0.1936
COMP_002057,2021-02-27,64,87.25,0,9.021553804643546,32,0.5637
COMP_002057,2024-05-31,71,93.12,3,14.455021623487907,48,0.4259
COMP_002057,2020-07-11,68,67.83,0,3.7196091489743512,4,0.7314
COMP_002058,2021-08-22,90,69.25,0,11.615296332453843,26,0.2001
COMP_002058,2022-03-14,94,90.81,0,5.743878153733648,26,0.438
COMP_002058,2020-02-26,86,64.33,0,9.035397135168065,22,0.3003
COMP_002059,2022-07-18,72,89.2,2,19.301188119784733,45,0.2592
COMP_002059,2022-04-25,75,81.48,1,10.502177292294768,35,0.1589
COMP_002060,2021-08-18,74,69.15,0,1.8388432742812255,11,0.675
COMP_002061,2024-11-29,81,70.77,0,11.63666856013183,15,0.4263
COMP_002061,2020-12-21,83,63.67,0,2.645249628979673,7,0.1133
COMP_002061,2020-02-15,80,92.96,3,7.713137697359568,47,0.6009
COMP_002062,2024-09-14,91,82.3,1,1.6226127036268172,9,0.8356
COMP_002063,2020-01-29,50,39.83,4,11.698028777822694,48,0.3659
COMP_002064,2024-07-27,74,63.04,1,4.820299938822508,3,0.7096
COMP_002065,2020-01-16,74,77.8,1,19.52072252616505,17,0.8693
COMP_002066,2020-02-23,67,89.78,0,1.592293082143243,28,0.7362
COMP_002066,2020-01-10,70,82.33,1,17.53082472891117,42,0.3796
COMP_002067,2021-03-14,50,38.73,1,2.0464767317670454,19,0.137
COMP_002067,2024-10-03,52,39.49,2,4.321301378811636,29,0.2035
COMP_002068,2021-07-24,68,96.93,3,19.9891353242728,38,0.6593
COMP_002068,2023-09-17,76,90.21,3,8.157351706273385,21,0.8085
COMP_002068,2023-09-05,71,71.85,1,16.70045523421391,40,0.6313
COMP_002069,2024-04-22,48,30.37,2,19.57801603122245,20,0.6136
COMP_002070,2023-10-02,64,91.7,1,12.646415711231342,46,0.7622
COMP_002071,2023-12-02,72,72.8,2,5.224851115502484,40,0.8707
COMP_002072,2020-07-26,80,89.48,2,8.320678816588408,46,0.1884
COMP_002073,2023-05-16,89,71.28,0,6.449088236661069,12,0.6009
COMP_002074,2021-07-24,63,94.34,1,9.734528357460661,11,0.8809
COMP_002075,2020-10-29,55,58.67,3,9.902277366051322,49,0.6847
COMP_002076,2022-05-20,60,75.74,3,1.0,26,0.449
COMP_002076,2020-09-15,60,41.25,4,1.0,4,0.3599
COMP_002077,2022-12-27,80,90.35,1,10.814122993630068,25,0.6843
COMP_002077,2023-06-23,88,86.86,0,19.38501640217069,37,0.829
COMP_002078,2020-06-02,80,88.33,0,15.42649623289667,25,0.7599
COMP_002078,2024-05-10,82,75.68,0,3.009633188626015,24,0.4508
COMP_002079,2020-04-05,64,93.12,0,16.92091078884012,7,0.887
COMP_002079,2020-04-04,64,95.51,3,2.201513823814338,37,0.8011
COMP_002080,2022-11-25,51,30.53,4,3.186206003880163,19,0.7311
COMP_002081,2023-03-17,95,78.3,0,10.961797401550823,43,0.4601
COMP_002081,2024-02-27,94,73.38,0,2.3191040139750907,20,0.8481
COMP_002082,2022-12-24,82,99.75,0,1.0,50,0.2429
COMP_002082,2021-04-19,86,97.31,0,1.0,10,0.1543
COMP_002083,2024-04-12,62,69.8,2,2.6345379371299753,34,0.6648
COMP_002083,2023-05-08,62,85.59,2,4.074814613702715,15,0.3138
COMP_002083,2022-08-05,67,75.92,2,3.0737922511088076,27,0.146
COMP_002084,2021-12-14,91,99.92,1,12.549965427051825,12,0.7633
COMP_002084,2023-04-28,89,92.08,0,3.3743077139254214,50,0.8122
COMP_002084,2023-03-15,91,88.99,0,15.078301307720457,39,0.4838
COMP_002085,2021-04-18,42,30.64,5,1.988343575327756,36,0.6127
COMP_002086,2024-08-06,93,93.21,2,8.962164728901259,39,0.2832
COMP_002086,2021-12-02,94,85.19,1,10.05886284337115,15,0.3874
COMP_002087,2022-11-30,84,65.87,2,5.991003715272138,6,0.386
COMP_002087,2023-03-12,82,94.51,0,1.0787721936941428,29,0.8438
COMP_002088,2022-01-19,76,60.38,3,5.420581794672862,50,0.184
COMP_002088,2021-02-20,74,92.11,2,6.064825233054913,44,0.5337
COMP_002089,2022-01-30,79,97.92,0,8.308627374130813,38,0.2143
COMP_002089,2020-03-11,76,79.74,0,12.48875090798973,30,0.1803
COMP_002089,2022-12-23,78,97.24,3,3.897520573505169,49,0.2292
COMP_002090,2021-12-20,63,73.0,1,9.163800789412527,45,0.7019
COMP_002091,2020-12-14,72,71.71,0,9.807877614391948,36,0.4678
COMP_002092,2023-01-11,84,61.57,0,5.142086811048476,21,0.6962
COMP_002092,2021-02-03,82,88.1,0,5.870473247945451,10,0.7311
COMP_002092,2020-11-30,84,98.03,0,7.744990035384782,21,0.2021
COMP_002093,2021-10-09,92,70.94,0,3.5142705409304202,32,0.2532
COMP_002093,2024-07-26,92,98.95,0,9.760649926618841,45,0.6926
COMP_002094,2022-03-08,83,87.6,0,5.4644426367781636,36,0.2299
COMP_002095,2024-05-22,86,80.34,0,11.090740432317002,35,0.7092
COMP_002095,2024-10-14,84,87.94,0,12.266177719954939,21,0.1943
COMP_002096,2022-04-05,51,38.58,2,8.168029762054214,5,0.8777
COMP_002097,2022-11-17,69,80.9,1,6.877442851826204,42,0.1146
COMP_002098,2024-08-12,50,62.19,4,8.989917983162071,31,0.1131
COMP_002098,2024-06-09,49,66.89,1,2.317236930699919,30,0.5485
COMP_002098,2022-02-05,49,73.74,5,7.665834863208337,19,0.3149
COMP_002099,2020-12-20,91,73.77,0,3.7990124415402526,31,0.4275
COMP_002099,2021-07-11,88,83.29,0,2.0773076574477485,15,0.7958
COMP_002099,2020-08-04,90,67.73,0,2.9608337746339473,38,0.7206
COMP_002100,2020-07-06,47,52.02,5,12.605989413769676,20,0.6265
COMP_002100,2022-12-21,48,41.74,4,18.046267035216285,25,0.2309
COMP_002100,2024-06-03,42,53.45,1,12.43928587308077,10,0.4684
COMP_002101,2023-05-19,88,61.4,0,9.371203147275605,17,0.174
COMP_002101,2020-07-27,81,69.98,0,3.601504338846561,7,0.1249
COMP_002102,2024-06-21,53,70.41,2,12.787809305837973,34,0.6348
COMP_002103,2022-05-02,43,32.86,1,2.5271232203411174,6,0.1576
COMP_002103,2021-08-12,40,49.12,1,3.1430672560585196,23,0.8873
COMP_002103,2021-11-24,45,75.17,2,4.91876442382631,9,0.6439
COMP_002104,2020-02-16,46,77.61,4,8.998900503239412,42,0.3054
COMP_002104,2023-08-09,50,50.64,4,2.389165758829611,18,0.8761
COMP_002105,2020-11-09,84,86.72,0,18.26684686660179,31,0.7269
COMP_002105,2022-08-09,83,98.2,0,18.662812499826234,47,0.746
COMP_002105,2022-07-23,91,88.4,0,15.357993428362462,21,0.6512
COMP_002106,2022-06-13,95,92.12,0,18.921463212668932,18,0.3372
COMP_002107,2022-04-18,54,51.48,2,7.607824826978033,3,0.2573
COMP_002107,2023-06-24,57,54.87,3,5.162008028712697,41,0.6737
COMP_002107,2022-08-13,51,61.62,2,18.15379073775836,38,0.8634
COMP_002108,2024-03-10,45,54.53,1,13.165441897968837,29,0.6656
COMP_002108,2024-12-30,43,75.04,4,2.5586156005075114,33,0.1558
COMP_002109,2020-08-15,76,93.61,2,17.260868948638457,36,0.8322
COMP_002109,2023-07-01,75,86.24,1,14.327464180546396,17,0.1601
COMP_002109,2023-04-10,73,96.95,1,8.655645317635653,26,0.3199
COMP_002110,2024-04-23,39,68.72,4,14.159513870903528,29,0.6062
COMP_002110,2020-10-30,45,41.13,4,8.969104061359511,17,0.1102
COMP_002110,2020-06-20,41,36.55,2,14.209664348628765,32,0.103
COMP_002111,2021-03-19,79,66.95,1,8.490586634430974,24,0.4723
COMP_002111,2023-07-02,85,98.64,0,18.612669958459342,26,0.8924
COMP_002111,2022-11-08,79,80.33,3,4.571775510698474,21,0.4005
COMP_002112,2022-06-01,72,81.5,2,2.7005761801980914,17,0.2229
COMP_002113,2022-01-12,49,37.72,4,2.338228917248925,7,0.8134
COMP_002114,2023-11-11,80,89.52,2,2.29176875150096,18,0.1189
COMP_002114,2022-07-15,83,99.88,0,4.721400683096875,26,0.5305
COMP_002114,2024-11-13,90,90.46,0,4.220440160724605,43,0.779
COMP_002115,2022-02-14,88,69.95,2,5.886234932686821,4,0.2571
COMP_002115,2022-12-11,90,90.63,0,2.853258791100272,30,0.2356
COMP_002116,2023-04-05,90,66.66,0,1.670480745761998,26,0.4785
COMP_002117,2020-04-13,86,84.29,0,2.014670106997825,4,0.1082
COMP_002117,2024-10-10,88,99.36,0,6.397369091317269,48,0.8061
COMP_002118,2023-11-22,76,92.82,3,2.3094820492587664,5,0.2661
COMP_002118,2022-02-03,80,98.47,0,14.046200006379658,10,0.1239
COMP_002119,2021-05-03,71,87.19,3,5.183139023101157,26,0.7028
COMP_002119,2023-09-18,75,89.19,3,6.494032278059195,35,0.6375
COMP_002120,2021-05-19,50,51.22,3,5.485308038303116,3,0.1043
COMP_002120,2021-02-09,48,76.52,1,8.456928968759527,23,0.3609
COMP_002120,2023-10-05,53,44.67,1,5.571388997869958,29,0.3767
COMP_002121,2023-03-24,65,74.56,2,1.0,6,0.8035
COMP_002122,2022-06-21,40,72.16,4,1.1611185891147586,35,0.4844
COMP_002122,2024-07-30,40,56.72,4,7.686971705117681,7,0.2765
COMP_002122,2024-06-17,39,31.28,5,7.994939672675518,32,0.1497
COMP_002123,2023-01-15,73,88.06,0,5.106096828915586,37,0.5035
COMP_002123,2024-03-16,80,84.56,2,5.139907924858655,43,0.2112
COMP_002124,2024-08-04,85,62.74,0,10.475867519924877,26,0.1683
COMP_002124,2020-01-29,75,92.03,2,17.64637417491034,32,0.6533
COMP_002125,2023-05-27,55,79.21,4,2.953671010458126,37,0.4486
COMP_002125,2020-07-25,47,69.85,5,2.3955944193437304,23,0.2885
COMP_002125,2024-04-08,55,70.96,1,4.207767990166978,33,0.5386
COMP_002126,2022-09-24,50,69.58,1,5.237540353065365,44,0.5324
COMP_002126,2023-07-19,51,41.83,3,4.863498735083528,7,0.5494
COMP_002127,2020-08-04,61,98.07,3,9.319247425854494,20,0.358
COMP_002127,2024-04-20,60,33.95,5,18.833551180302646,10,0.7278
COMP_002128,2023-11-21,90,63.98,0,13.96697478861323,43,0.1419
COMP_002129,2023-05-27,67,73.13,2,19.478316425036336,38,0.1503
COMP_002129,2024-09-22,60,36.48,2,12.001217660177089,13,0.1935
COMP_002129,2024-03-26,70,74.26,3,4.0727667228126485,31,0.5847
COMP_002130,2022-03-10,51,48.1,2,13.283254481455987,44,0.5625
COMP_002130,2022-04-18,54,31.79,1,7.406180440411555,9,0.858
COMP_002131,2024-07-29,92,60.06,0,2.373740760243725,12,0.3527
COMP_002131,2021-04-13,86,86.94,0,4.8839897677582185,16,0.6241
COMP_002132,2024-01-30,47,69.62,1,18.145790653024207,36,0.5468
COMP_002133,2021-05-07,58,70.89,5,5.262034263919707,40,0.1428
COMP_002133,2024-12-04,56,36.34,2,10.946766618068247,34,0.372
COMP_002133,2021-04-09,62,74.93,1,7.531335954652894,39,0.2732
COMP_002134,2020-07-29,91,62.62,0,16.775113301687636,34,0.1859
COMP_002134,2021-01-07,95,75.33,0,4.00147094259499,46,0.2458
COMP_002135,2021-03-04,86,85.34,0,13.854535366193666,36,0.2817
COMP_002135,2024-04-18,87,63.15,0,19.852237252495872,34,0.2326
COMP_002135,2020-12-24,84,95.45,0,6.265208260643859,28,0.4933
COMP_002136,2021-05-31,65,78.9,1,2.3822785421496104,34,0.2485
COMP_002137,2020-06-05,43,65.37,3,6.848960780099186,40,0.848
COMP_002138,2022-08-21,78,72.97,3,1.514656220216387,30,0.5365
COMP_002139,2020-08-02,46,37.1,3,15.350008583623318,22,0.2042
COMP_002139,2022-05-30,47,60.01,2,16.855854364930547,20,0.5239
COMP_002140,2021-01-14,51,60.81,4,9.458610085613802,26,0.314
COMP_002140,2024-05-14,47,77.58,5,6.293334214112587,41,0.3273
COMP_002140,2022-04-10,43,53.05,2,5.330598371207466,39,0.2433
COMP_002141,2022-04-13,37,36.27,5,19.761304080519103,41,0.2221
COMP_002141,2024-01-07,36,74.86,5,15.462791225157895,31,0.379
COMP_002141,2023-02-05,39,56.74,1,5.668790090506002,9,0.8389
COMP_002142,2022-03-21,89,76.79,0,8.035414284173374,4,0.5114
COMP_002143,2020-11-10,59,38.18,5,19.288559067758957,25,0.8215
COMP_002143,2021-11-27,61,86.79,0,4.467898046995917,45,0.34
COMP_002143,2023-01-20,56,69.14,4,1.6022281334396569,23,0.1135
COMP_002144,2021-10-24,48,74.76,2,2.2378008252046877,4,0.4225
COMP_002144,2024-02-21,41,34.53,5,10.043887422155562,18,0.1528
COMP_002145,2024-12-20,85,95.73,1,13.046688591010941,23,0.6502
COMP_002145,2021-02-08,84,63.76,0,11.127984195946455,9,0.6558
COMP_002145,2020-12-29,80,60.17,3,11.67153292999854,29,0.8944
COMP_002146,2023-01-11,74,89.56,3,3.9191121163137232,13,0.2967
COMP_002146,2024-04-23,69,92.65,2,15.479430692423929,35,0.1137
COMP_002146,2024-08-22,67,67.38,3,2.2398369099917814,24,0.4052
COMP_002147,2023-11-05,78,88.11,0,1.0809966534592386,23,0.6866
COMP_002148,2022-09-28,67,68.84,0,9.01531802868466,13,0.1955
COMP_002148,2024-06-05,70,72.04,0,12.489970827259715,13,0.509
COMP_002148,2024-08-17,71,87.73,1,18.385206604706788,41,0.6037
COMP_002149,2021-09-07,40,60.99,4,7.723865963155909,11,0.1784
COMP_002150,2022-01-01,68,78.67,3,18.603315431834993,9,0.14
COMP_002151,2024-11-09,54,40.36,3,4.302772274470985,21,0.4382
COMP_002151,2022-03-15,55,46.63,3,4.665770412861436,4,0.7305
COMP_002152,2021-09-18,67,84.37,1,3.729869346176608,10,0.4491
COMP_002153,2022-05-06,53,49.07,1,4.660417629971739,21,0.745
COMP_002153,2021-06-19,61,98.24,2,1.0953114413125538,50,0.1439
COMP_002154,2022-10-11,50,50.15,3,7.707323765421119,41,0.4611
COMP_002154,2021-08-13,56,77.7,3,1.5444110884211604,43,0.2517
COMP_002154,2022-01-19,51,40.95,2,14.385757746498863,38,0.7868
COMP_002155,2022-11-16,71,61.36,2,2.3575033113592676,44,0.1299
COMP_002155,2022-06-01,68,72.15,1,4.64926939178155,21,0.5449
COMP_002155,2024-07-29,71,68.89,0,4.665898343003336,22,0.7247
COMP_002156,2022-03-18,72,86.42,1,11.762370692893706,27,0.7533
COMP_002157,2023-06-25,93,79.27,0,8.295806062657094,43,0.6841
COMP_002157,2020-12-09,90,66.43,0,3.843658449168246,50,0.8625
COMP_002158,2024-10-10,66,68.42,0,12.172976660533052,27,0.2718
COMP_002158,2024-10-23,60,30.64,1,8.607638654933762,10,0.3343
COMP_002159,2022-07-05,93,97.33,0,12.370737329277345,20,0.188
COMP_002159,2024-10-21,91,77.83,0,4.275086247488744,4,0.8611
COMP_002160,2024-05-30,56,53.34,3,6.143497606436846,34,0.8499
COMP_002161,2022-01-22,44,54.35,3,5.232679479525052,38,0.2516
COMP_002161,2022-02-15,40,30.72,3,1.6020088382968194,31,0.399
COMP_002161,2022-08-15,41,60.45,3,6.1021530868559966,5,0.5046
COMP_002162,2024-05-27,74,93.79,0,18.713528214910426,31,0.5205
COMP_002162,2020-04-03,67,94.42,2,5.8578440569117864,22,0.8423
COMP_002163,2021-04-13,60,35.09,5,9.08903310472563,46,0.5463
COMP_002163,2021-10-28,64,63.81,2,5.549090253231194,27,0.3253
COMP_002163,2022-05-22,56,52.46,2,3.6030894655754184,43,0.8184
COMP_002164,2021-04-07,54,40.46,4,2.6881430248424905,49,0.7664
COMP_002164,2022-08-20,55,30.41,1,15.438628231597264,44,0.7889
COMP_002165,2020-09-12,50,65.57,3,2.253399047295596,15,0.1047
COMP_002166,2022-06-22,90,68.13,0,4.731271856186447,22,0.5661
COMP_002167,2024-03-03,95,91.24,0,2.398387341997264,22,0.6669
COMP_002168,2020-02-20,71,94.43,0,19.27307702473708,5,0.448
COMP_002168,2020-03-29,76,73.2,3,3.3376207647130625,11,0.8627
COMP_002169,2021-06-05,63,70.95,0,12.275703064130633,33,0.732
COMP_002169,2023-04-19,59,71.9,5,1.9703216301062807,35,0.738
COMP_002170,2021-11-07,60,41.61,5,4.485491336725949,47,0.3783
COMP_002170,2023-12-29,55,59.31,4,1.7893698894295014,34,0.3269
COMP_002171,2022-05-04,65,98.54,3,8.061498390540688,5,0.6535
COMP_002171,2020-07-17,65,98.61,0,16.27566615338509,33,0.3556
COMP_002171,2023-04-24,69,84.55,1,11.712888785168161,4,0.4177
COMP_002172,2023-07-15,93,74.35,0,2.136508650901956,38,0.2457
COMP_002172,2024-04-29,93,61.68,2,4.370525343512995,46,0.7571
COMP_002172,2020-04-07,95,62.65,0,11.696683865006374,13,0.5441
COMP_002173,2020-10-28,41,73.4,2,3.6097336857068654,5,0.8198
COMP_002173,2024-07-14,39,38.47,4,5.639320828749091,4,0.3295
COMP_002174,2021-03-21,50,30.8,4,6.29948137981772,31,0.8296
COMP_002174,2024-09-17,48,71.1,4,16.00381296079565,3,0.4225
