loan_id,payment_date,scheduled_amount,actual_amount,days_past_due,payment_status
LOAN_003887,2025-11-14,306988.26,306988.26,0,on_time
LOAN_003887,2025-12-14,306988.26,306988.26,0,on_time
LOAN_003888,2022-10-14,877585.21,877585.21,0,on_time
LOAN_003888,2022-11-13,877585.21,877585.21,0,on_time
LOAN_003888,2022-12-13,877585.21,877585.21,0,on_time
LOAN_003888,2023-01-12,877585.21,707801.17,31,partial
LOAN_003888,2023-02-11,877585.21,877585.21,0,on_time
LOAN_003888,2023-03-13,877585.21,877585.21,0,on_time
LOAN_003888,2023-04-12,877585.21,877585.21,0,on_time
LOAN_003888,2023-05-12,877585.21,877585.21,0,on_time
LOAN_003888,2023-06-11,877585.21,877585.21,0,on_time
LOAN_003888,2023-07-11,877585.21,877585.21,0,on_time
LOAN_003888,2023-08-10,877585.21,484994.44,43,partial
LOAN_003888,2023-09-09,877585.21,877585.21,0,on_time
LOAN_003888,2023-10-09,877585.21,877585.21,0,on_time
LOAN_003888,2023-11-08,877585.21,877585.21,0,on_time
LOAN_003888,2023-12-08,877585.21,877585.21,0,on_time
LOAN_003888,2024-01-07,877585.21,877585.21,0,on_time
LOAN_003888,2024-02-06,877585.21,877585.21,0,on_time
LOAN_003888,2024-03-07,877585.21,877585.21,0,on_time
LOAN_003888,2024-04-06,877585.21,877585.21,0,on_time
LOAN_003888,2024-05-06,877585.21,877585.21,0,on_time
LOAN_003888,2024-06-05,877585.21,877585.21,0,on_time
LOAN_003888,2024-07-05,877585.21,877585.21,0,on_time
LOAN_003888,2024-08-04,877585.21,877585.21,0,on_time
LOAN_003888,2024-09-03,877585.21,877585.21,0,on_time
LOAN_003888,2024-10-03,877585.21,877585.21,0,on_time
LOAN_003888,2024-11-02,877585.21,877585.21,0,on_time
LOAN_003888,2024-12-02,877585.21,877585.21,0,on_time
LOAN_003888,2025-01-01,877585.21,458119.95,37,partial
LOAN_003888,2025-01-31,877585.21,877585.21,0,on_time
LOAN_003888,2025-03-02,877585.21,877585.21,0,on_time
LOAN_003888,2025-04-01,877585.21,877585.21,0,on_time
LOAN_003888,2025-05-01,877585.21,877585.21,0,on_time
LOAN_003888,2025-05-31,877585.21,877585.21,0,on_time
LOAN_003888,2025-06-30,877585.21,877585.21,0,on_time
LOAN_003888,2025-07-30,877585.21,877585.21,0,on_time
LOAN_003888,2025-08-29,877585.21,877585.21,0,on_time
LOAN_003889,2022-10-20,883053.56,883053.56,0,on_time
LOAN_003889,2022-11-19,883053.56,883053.56,0,on_time
LOAN_003889,2022-12-19,883053.56,883053.56,0,on_time
LOAN_003889,2023-01-18,883053.56,883053.56,0,on_time
LOAN_003889,2023-02-17,883053.56,883053.56,0,on_time
LOAN_003889,2023-03-19,883053.56,883053.56,0,on_time
LOAN_003889,2023-04-18,883053.56,883053.56,29,late
LOAN_003889,2023-05-18,883053.56,883053.56,0,on_time
LOAN_003889,2023-06-17,883053.56,883053.56,0,on_time
LOAN_003889,2023-07-17,883053.56,883053.56,0,on_time
LOAN_003889,2023-08-16,883053.56,883053.56,0,on_time
LOAN_003889,2023-09-15,883053.56,883053.56,0,on_time
LOAN_003889,2023-10-15,883053.56,883053.56,0,on_time
LOAN_003889,2023-11-14,883053.56,883053.56,0,on_time
LOAN_003889,2023-12-14,883053.56,883053.56,0,on_time
LOAN_003889,2024-01-13,883053.56,883053.56,0,on_time
LOAN_003889,2024-02-12,883053.56,883053.56,0,on_time
LOAN_003889,2024-03-13,883053.56,883053.56,0,on_time
LOAN_003889,2024-04-12,883053.56,883053.56,0,on_time
LOAN_003889,2024-05-12,883053.56,883053.56,0,on_time
LOAN_003889,2024-06-11,883053.56,883053.56,0,on_time
LOAN_003889,2024-07-11,883053.56,883053.56,0,on_time
LOAN_003889,2024-08-10,883053.56,883053.56,0,on_time
LOAN_003889,2024-09-09,883053.56,883053.56,0,on_time
LOAN_003890,2021-05-06,2083333.33,2083333.33,0,on_time
LOAN_003890,2021-06-05,2083333.33,2083333.33,0,on_time
LOAN_003890,2021-07-05,2083333.33,2083333.33,0,on_time
LOAN_003890,2021-08-04,2083333.33,2083333.33,0,on_time
LOAN_003890,2021-09-03,2083333.33,2083333.33,0,on_time
LOAN_003890,2021-10-03,2083333.33,2083333.33,0,on_time
LOAN_003890,2021-11-02,2083333.33,2083333.33,0,on_time
LOAN_003890,2021-12-02,2083333.33,2083333.33,0,on_time
LOAN_003890,2022-01-01,2083333.33,2083333.33,0,on_time
LOAN_003890,2022-01-31,2083333.33,2083333.33,0,on_time
LOAN_003890,2022-03-02,2083333.33,2083333.33,10,late
LOAN_003890,2022-04-01,2083333.33,2083333.33,0,on_time
LOAN_003890,2022-05-01,2083333.33,2083333.33,0,on_time
LOAN_003890,2022-05-31,2083333.33,2083333.33,0,on_time
LOAN_003890,2022-06-30,2083333.33,2083333.33,0,on_time
LOAN_003890,2022-07-30,2083333.33,1104729.03,35,partial
LOAN_003890,2022-08-29,2083333.33,2083333.33,0,on_time
LOAN_003890,2022-09-28,2083333.33,2083333.33,0,on_time
LOAN_003890,2022-10-28,2083333.33,2083333.33,0,on_time
LOAN_003890,2022-11-27,2083333.33,2083333.33,0,on_time
LOAN_003890,2022-12-27,2083333.33,2083333.33,0,on_time
LOAN_003890,2023-01-26,2083333.33,2083333.33,0,on_time
LOAN_003890,2023-02-25,2083333.33,2083333.33,0,on_time
LOAN_003890,2023-03-27,2083333.33,2083333.33,0,on_time
LOAN_003891,2022-02-28,259757.54,259757.54,0,on_time
LOAN_003891,2022-03-30,259757.54,259757.54,0,on_time
LOAN_003891,2022-04-29,259757.54,259757.54,0,on_time
LOAN_003891,2022-05-29,259757.54,259757.54,0,on_time
LOAN_003891,2022-06-28,259757.54,259757.54,0,on_time
LOAN_003891,2022-07-28,259757.54,259757.54,0,on_time
LOAN_003891,2022-08-27,259757.54,259757.54,0,on_time
LOAN_003891,2022-09-26,259757.54,259757.54,0,on_time
LOAN_003891,2022-10-26,259757.54,259757.54,0,on_time
LOAN_003891,2022-11-25,259757.54,259757.54,0,on_time
LOAN_003891,2022-12-25,259757.54,259757.54,0,on_time
LOAN_003891,2023-01-24,259757.54,259757.54,0,on_time
LOAN_003891,2023-02-23,259757.54,259757.54,0,on_time
LOAN_003891,2023-03-25,259757.54,259757.54,0,on_time
LOAN_003891,2023-04-24,259757.54,259757.54,0,on_time
LOAN_003891,2023-05-24,259757.54,259757.54,0,on_time
LOAN_003891,2023-06-23,259757.54,259757.54,0,on_time
LOAN_003891,2023-07-23,259757.54,259757.54,0,on_time
LOAN_003891,2023-08-22,259757.54,259757.54,0,on_time
LOAN_003891,2023-09-21,259757.54,259757.54,0,on_time
LOAN_003891,2023-10-21,259757.54,259757.54,0,on_time
LOAN_003891,2023-11-20,259757.54,259757.54,0,on_time
LOAN_003891,2023-12-20,259757.54,259757.54,0,on_time
LOAN_003891,2024-01-19,259757.54,259757.54,0,on_time
LOAN_003892,2020-08-12,33353.24,33353.24,0,on_time
LOAN_003892,2020-09-11,33353.24,33353.24,0,on_time
LOAN_003892,2020-10-11,33353.24,33353.24,0,on_time
LOAN_003892,2020-11-10,33353.24,33353.24,0,on_time
LOAN_003892,2020-12-10,33353.24,33353.24,27,late
LOAN_003892,2021-01-09,33353.24,33353.24,0,on_time
LOAN_003892,2021-02-08,33353.24,33353.24,0,on_time
LOAN_003892,2021-03-10,33353.24,33353.24,0,on_time
LOAN_003892,2021-04-09,33353.24,33353.24,0,on_time
LOAN_003892,2021-05-09,33353.24,33353.24,0,on_time
LOAN_003892,2021-06-08,33353.24,33353.24,0,on_time
LOAN_003892,2021-07-08,33353.24,33353.24,0,on_time
LOAN_003892,2021-08-07,33353.24,33353.24,0,on_time
LOAN_003892,2021-09-06,33353.24,33353.24,0,on_time
LOAN_003892,2021-10-06,33353.24,33353.24,0,on_time
LOAN_003892,2021-11-05,33353.24,33353.24,0,on_time
LOAN_003892,2021-12-05,33353.24,33353.24,0,on_time
LOAN_003892,2022-01-04,33353.24,33353.24,0,on_time
LOAN_003892,2022-02-03,33353.24,33353.24,0,on_time
LOAN_003892,2022-03-05,33353.24,33353.24,0,on_time
LOAN_003892,2022-04-04,33353.24,33353.24,0,on_time
LOAN_003892,2022-05-04,33353.24,33353.24,0,on_time
LOAN_003892,2022-06-03,33353.24,33353.24,0,on_time
LOAN_003892,2022-07-03,33353.24,30501.98,60,partial
LOAN_003893,2024-06-30,4166666.67,4166666.67,0,on_time
LOAN_003893,2024-07-30,4166666.67,4166666.67,0,on_time
LOAN_003893,2024-08-29,4166666.67,4166666.67,0,on_time
LOAN_003893,2024-09-28,4166666.67,4166666.67,4,late
LOAN_003893,2024-10-28,4166666.67,4166666.67,0,on_time
LOAN_003893,2024-11-27,4166666.67,4166666.67,0,on_time
LOAN_003893,2024-12-27,4166666.67,4166666.67,0,on_time
LOAN_003893,2025-01-26,4166666.67,4166666.67,0,on_time
LOAN_003893,2025-02-25,4166666.67,4166666.67,0,on_time
LOAN_003893,2025-03-27,4166666.67,4166666.67,0,on_time
LOAN_003893,2025-04-26,4166666.67,2432075.88,38,partial
LOAN_003893,2025-05-26,4166666.67,4166666.67,0,on_time
LOAN_003894,2020-03-13,833333.33,833333.33,0,on_time
LOAN_003894,2020-04-12,833333.33,833333.33,0,on_time
LOAN_003894,2020-05-12,833333.33,833333.33,0,on_time
LOAN_003894,2020-06-11,833333.33,833333.33,0,on_time
LOAN_003894,2020-07-11,833333.33,833333.33,0,on_time
LOAN_003894,2020-08-10,833333.33,833333.33,0,on_time
LOAN_003894,2020-09-09,833333.33,833333.33,0,on_time
LOAN_003894,2020-10-09,833333.33,833333.33,0,on_time
LOAN_003894,2020-11-08,833333.33,833333.33,0,on_time
LOAN_003894,2020-12-08,833333.33,833333.33,0,on_time
LOAN_003894,2021-01-07,833333.33,833333.33,0,on_time
LOAN_003894,2021-02-06,833333.33,833333.33,0,on_time
LOAN_003894,2021-03-08,833333.33,833333.33,0,on_time
LOAN_003894,2021-04-07,833333.33,833333.33,0,on_time
LOAN_003894,2021-05-07,833333.33,833333.33,0,on_time
LOAN_003894,2021-06-06,833333.33,833333.33,0,on_time
LOAN_003894,2021-07-06,833333.33,833333.33,0,on_time
LOAN_003894,2021-08-05,833333.33,833333.33,0,on_time
LOAN_003894,2021-09-04,833333.33,833333.33,0,on_time
LOAN_003894,2021-10-04,833333.33,833333.33,0,on_time
LOAN_003894,2021-11-03,833333.33,833333.33,0,on_time
LOAN_003894,2021-12-03,833333.33,833333.33,0,on_time
LOAN_003894,2022-01-02,833333.33,833333.33,0,on_time
LOAN_003894,2022-02-01,833333.33,833333.33,0,on_time
LOAN_003894,2022-03-03,833333.33,833333.33,0,on_time
LOAN_003894,2022-04-02,833333.33,833333.33,0,on_time
LOAN_003894,2022-05-02,833333.33,833333.33,0,on_time
LOAN_003894,2022-06-01,833333.33,833333.33,0,on_time
LOAN_003894,2022-07-01,833333.33,833333.33,0,on_time
LOAN_003894,2022-07-31,833333.33,833333.33,0,on_time
LOAN_003894,2022-08-30,833333.33,833333.33,0,on_time
LOAN_003894,2022-09-29,833333.33,833333.33,0,on_time
LOAN_003894,2022-10-29,833333.33,833333.33,0,on_time
LOAN_003894,2022-11-28,833333.33,833333.33,0,on_time
LOAN_003894,2022-12-28,833333.33,833333.33,0,on_time
LOAN_003894,2023-01-27,833333.33,833333.33,0,on_time
LOAN_003894,2023-02-26,833333.33,833333.33,0,on_time
LOAN_003894,2023-03-28,833333.33,833333.33,0,on_time
LOAN_003894,2023-04-27,833333.33,833333.33,0,on_time
LOAN_003894,2023-05-27,833333.33,833333.33,0,on_time
LOAN_003894,2023-06-26,833333.33,833333.33,0,on_time
LOAN_003894,2023-07-26,833333.33,833333.33,0,on_time
LOAN_003894,2023-08-25,833333.33,833333.33,0,on_time
LOAN_003894,2023-09-24,833333.33,833333.33,0,on_time
LOAN_003894,2023-10-24,833333.33,833333.33,0,on_time
LOAN_003894,2023-11-23,833333.33,833333.33,0,on_time
LOAN_003894,2023-12-23,833333.33,833333.33,0,on_time
LOAN_003894,2024-01-22,833333.33,833333.33,0,on_time
LOAN_003894,2024-02-21,833333.33,833333.33,0,on_time
LOAN_003894,2024-03-22,833333.33,833333.33,0,on_time
LOAN_003894,2024-04-21,833333.33,833333.33,0,on_time
LOAN_003894,2024-05-21,833333.33,833333.33,0,on_time
LOAN_003894,2024-06-20,833333.33,833333.33,0,on_time
LOAN_003894,2024-07-20,833333.33,833333.33,0,on_time
LOAN_003894,2024-08-19,833333.33,833333.33,0,on_time
LOAN_003894,2024-09-18,833333.33,833333.33,0,on_time
LOAN_003894,2024-10-18,833333.33,833333.33,0,on_time
LOAN_003894,2024-11-17,833333.33,833333.33,0,on_time
LOAN_003894,2024-12-17,833333.33,833333.33,0,on_time
LOAN_003894,2025-01-16,833333.33,833333.33,0,on_time
LOAN_003895,2025-01-24,2083333.33,2083333.33,0,on_time
LOAN_003895,2025-02-23,2083333.33,2083333.33,0,on_time
LOAN_003895,2025-03-25,2083333.33,2083333.33,0,on_time
LOAN_003895,2025-04-24,2083333.33,2083333.33,0,on_time
LOAN_003895,2025-05-24,2083333.33,2083333.33,0,on_time
LOAN_003895,2025-06-23,2083333.33,2083333.33,0,on_time
LOAN_003895,2025-07-23,2083333.33,2083333.33,0,on_time
LOAN_003895,2025-08-22,2083333.33,2083333.33,0,on_time
LOAN_003895,2025-09-21,2083333.33,2083333.33,0,on_time
LOAN_003895,2025-10-21,2083333.33,2083333.33,0,on_time
LOAN_003895,2025-11-20,2083333.33,2083333.33,0,on_time
LOAN_003895,2025-12-20,2083333.33,2083333.33,0,on_time
LOAN_003896,2021-07-01,776186.15,776186.15,25,late
LOAN_003896,2021-07-31,776186.15,776186.15,0,on_time
LOAN_003896,2021-08-30,776186.15,776186.15,0,on_time
LOAN_003896,2021-09-29,776186.15,776186.15,0,on_time
LOAN_003896,2021-10-29,776186.15,776186.15,0,on_time
LOAN_003896,2021-11-28,776186.15,776186.15,0,on_time
LOAN_003896,2021-12-28,776186.15,776186.15,0,on_time
LOAN_003896,2022-01-27,776186.15,776186.15,0,on_time
LOAN_003896,2022-02-26,776186.15,776186.15,0,on_time
LOAN_003896,2022-03-28,776186.15,776186.15,0,on_time
LOAN_003896,2022-04-27,776186.15,776186.15,0,on_time
LOAN_003896,2022-05-27,776186.15,776186.15,0,on_time
LOAN_003896,2022-06-26,776186.15,776186.15,0,on_time
LOAN_003896,2022-07-26,776186.15,776186.15,0,on_time
LOAN_003896,2022-08-25,776186.15,776186.15,0,on_time
LOAN_003896,2022-09-24,776186.15,776186.15,0,on_time
LOAN_003896,2022-10-24,776186.15,776186.15,21,late
LOAN_003896,2022-11-23,776186.15,776186.15,0,on_time
LOAN_003896,2022-12-23,776186.15,776186.15,0,on_time
LOAN_003896,2023-01-22,776186.15,776186.15,0,on_time
LOAN_003896,2023-02-21,776186.15,776186.15,30,late
LOAN_003896,2023-03-23,776186.15,776186.15,0,on_time
LOAN_003896,2023-04-22,776186.15,776186.15,0,on_time
LOAN_003896,2023-05-22,776186.15,776186.15,0,on_time
LOAN_003896,2023-06-21,776186.15,776186.15,0,on_time
LOAN_003896,2023-07-21,776186.15,776186.15,0,on_time
LOAN_003896,2023-08-20,776186.15,776186.15,0,on_time
LOAN_003896,2023-09-19,776186.15,776186.15,0,on_time
LOAN_003896,2023-10-19,776186.15,776186.15,0,on_time
LOAN_003896,2023-11-18,776186.15,776186.15,0,on_time
LOAN_003896,2023-12-18,776186.15,776186.15,0,on_time
LOAN_003896,2024-01-17,776186.15,776186.15,0,on_time
LOAN_003896,2024-02-16,776186.15,776186.15,0,on_time
LOAN_003896,2024-03-17,776186.15,776186.15,0,on_time
LOAN_003896,2024-04-16,776186.15,776186.15,0,on_time
LOAN_003896,2024-05-16,776186.15,776186.15,0,on_time
LOAN_003896,2024-06-15,776186.15,776186.15,0,on_time
LOAN_003896,2024-07-15,776186.15,776186.15,0,on_time
LOAN_003896,2024-08-14,776186.15,776186.15,0,on_time
LOAN_003896,2024-09-13,776186.15,776186.15,0,on_time
LOAN_003896,2024-10-13,776186.15,776186.15,0,on_time
LOAN_003896,2024-11-12,776186.15,776186.15,0,on_time
LOAN_003896,2024-12-12,776186.15,776186.15,0,on_time
LOAN_003896,2025-01-11,776186.15,776186.15,0,on_time
LOAN_003896,2025-02-10,776186.15,776186.15,0,on_time
LOAN_003896,2025-03-12,776186.15,776186.15,0,on_time
LOAN_003896,2025-04-11,776186.15,776186.15,0,on_time
LOAN_003896,2025-05-11,776186.15,776186.15,0,on_time
LOAN_003896,2025-06-10,776186.15,776186.15,0,on_time
LOAN_003896,2025-07-10,776186.15,776186.15,0,on_time
LOAN_003896,2025-08-09,776186.15,776186.15,0,on_time
LOAN_003896,2025-09-08,776186.15,776186.15,0,on_time
LOAN_003896,2025-10-08,776186.15,776186.15,8,late
LOAN_003896,2025-11-07,776186.15,776186.15,0,on_time
LOAN_003896,2025-12-07,776186.15,776186.15,0,on_time
LOAN_003897,2023-12-07,99629.62,99629.62,0,on_time
LOAN_003897,2024-01-06,99629.62,99629.62,0,on_time
LOAN_003897,2024-02-05,99629.62,99629.62,0,on_time
LOAN_003897,2024-03-06,99629.62,99629.62,0,on_time
LOAN_003897,2024-04-05,99629.62,99629.62,0,on_time
LOAN_003897,2024-05-05,99629.62,99629.62,0,on_time
LOAN_003897,2024-06-04,99629.62,99629.62,0,on_time
LOAN_003897,2024-07-04,99629.62,99629.62,0,on_time
LOAN_003897,2024-08-03,99629.62,99629.62,0,on_time
LOAN_003897,2024-09-02,99629.62,99629.62,0,on_time
LOAN_003897,2024-10-02,99629.62,99629.62,0,on_time
LOAN_003897,2024-11-01,99629.62,99629.62,0,on_time
LOAN_003897,2024-12-01,99629.62,99629.62,16,late
LOAN_003897,2024-12-31,99629.62,99629.62,0,on_time
LOAN_003897,2025-01-30,99629.62,99629.62,0,on_time
LOAN_003897,2025-03-01,99629.62,99629.62,0,on_time
LOAN_003897,2025-03-31,99629.62,99629.62,0,on_time
LOAN_003897,2025-04-30,99629.62,99629.62,0,on_time
LOAN_003897,2025-05-30,99629.62,99629.62,0,on_time
LOAN_003897,2025-06-29,99629.62,99629.62,0,on_time
LOAN_003897,2025-07-29,99629.62,99629.62,0,on_time
LOAN_003897,2025-08-28,99629.62,99629.62,0,on_time
LOAN_003897,2025-09-27,99629.62,99629.62,0,on_time
LOAN_003897,2025-10-27,99629.62,99629.62,0,on_time
LOAN_003898,2021-02-16,4166666.67,4166666.67,0,on_time
LOAN_003898,2021-03-18,4166666.67,4166666.67,0,on_time
LOAN_003898,2021-04-17,4166666.67,4166666.67,0,on_time
LOAN_003898,2021-05-17,4166666.67,4166666.67,0,on_time
LOAN_003898,2021-06-16,4166666.67,4166666.67,24,late
LOAN_003898,2021-07-16,4166666.67,4166666.67,0,on_time
LOAN_003898,2021-08-15,4166666.67,4166666.67,0,on_time
LOAN_003898,2021-09-14,4166666.67,4166666.67,0,on_time
LOAN_003898,2021-10-14,4166666.67,4166666.67,0,on_time
LOAN_003898,2021-11-13,4166666.67,4166666.67,0,on_time
LOAN_003898,2021-12-13,4166666.67,4166666.67,0,on_time
LOAN_003898,2022-01-12,4166666.67,4166666.67,0,on_time
LOAN_003899,2022-09-22,2083333.33,2083333.33,0,on_time
LOAN_003899,2022-10-22,2083333.33,2083333.33,0,on_time
LOAN_003899,2022-11-21,2083333.33,1339297.89,58,partial
LOAN_003899,2022-12-21,2083333.33,2083333.33,0,on_time
LOAN_003899,2023-01-20,2083333.33,2083333.33,0,on_time
LOAN_003899,2023-02-19,2083333.33,2083333.33,12,late
LOAN_003899,2023-03-21,2083333.33,2083333.33,0,on_time
LOAN_003899,2023-04-20,2083333.33,2083333.33,0,on_time
LOAN_003899,2023-05-20,2083333.33,2083333.33,0,on_time
LOAN_003899,2023-06-19,2083333.33,2083333.33,0,on_time
LOAN_003899,2023-07-19,2083333.33,2083333.33,0,on_time
LOAN_003899,2023-08-18,2083333.33,2083333.33,0,on_time
LOAN_003899,2023-09-17,2083333.33,2083333.33,0,on_time
LOAN_003899,2023-10-17,2083333.33,2083333.33,0,on_time
LOAN_003899,2023-11-16,2083333.33,2083333.33,0,on_time
LOAN_003899,2023-12-16,2083333.33,2083333.33,0,on_time
LOAN_003899,2024-01-15,2083333.33,2083333.33,0,on_time
LOAN_003899,2024-02-14,2083333.33,2083333.33,0,on_time
LOAN_003899,2024-03-15,2083333.33,2083333.33,0,on_time
LOAN_003899,2024-04-14,2083333.33,2083333.33,0,on_time
LOAN_003899,2024-05-14,2083333.33,2083333.33,0,on_time
LOAN_003899,2024-06-13,2083333.33,2083333.33,0,on_time
LOAN_003899,2024-07-13,2083333.33,2083333.33,0,on_time
LOAN_003899,2024-08-12,2083333.33,2083333.33,0,on_time
LOAN_003900,2021-09-03,1388888.89,1388888.89,0,on_time
LOAN_003900,2021-10-03,1388888.89,1388888.89,0,on_time
LOAN_003900,2021-11-02,1388888.89,1388888.89,0,on_time
LOAN_003900,2021-12-02,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-01-01,1388888.89,720530.49,31,partial
LOAN_003900,2022-01-31,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-03-02,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-04-01,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-05-01,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-05-31,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-06-30,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-07-30,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-08-29,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-09-28,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-10-28,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-11-27,1388888.89,1388888.89,0,on_time
LOAN_003900,2022-12-27,1388888.89,1388888.89,0,on_time
LOAN_003900,2023-01-26,1388888.89,1388888.89,0,on_time
LOAN_003900,2023-02-25,1388888.89,704535.78,49,partial
LOAN_003900,2023-03-27,1388888.89,1388888.89,0,on_time
LOAN_003900,2023-04-26,1388888.89,1388888.89,0,on_time
LOAN_003900,2023-05-26,1388888.89,1388888.89,0,on_time
LOAN_003900,2023-06-25,1388888.89,1388888.89,0,on_time
LOAN_003900,2023-07-25,1388888.89,1388888.89,0,on_time
LOAN_003900,2023-08-24,1388888.89,1388888.89,0,on_time
LOAN_003900,2023-09-23,1388888.89,1388888.89,0,on_time
LOAN_003900,2023-10-23,1388888.89,1388888.89,0,on_time
LOAN_003900,2023-11-22,1388888.89,1388888.89,0,on_time
LOAN_003900,2023-12-22,1388888.89,1388888.89,0,on_time
LOAN_003900,2024-01-21,1388888.89,1388888.89,0,on_time
LOAN_003900,2024-02-20,1388888.89,1357980.81,41,partial
LOAN_003900,2024-03-21,1388888.89,1388888.89,0,on_time
LOAN_003900,2024-04-20,1388888.89,1388888.89,2,late
LOAN_003900,2024-05-20,1388888.89,1388888.89,0,on_time
LOAN_003900,2024-06-19,1388888.89,1388888.89,0,on_time
LOAN_003900,2024-07-19,1388888.89,1388888.89,0,on_time
LOAN_003901,2024-06-14,672182.62,672182.62,0,on_time
LOAN_003901,2024-07-14,672182.62,672182.62,0,on_time
LOAN_003901,2024-08-13,672182.62,672182.62,0,on_time
LOAN_003901,2024-09-12,672182.62,672182.62,0,on_time
LOAN_003901,2024-10-12,672182.62,672182.62,0,on_time
LOAN_003901,2024-11-11,672182.62,672182.62,0,on_time
LOAN_003901,2024-12-11,672182.62,672182.62,0,on_time
LOAN_003901,2025-01-10,672182.62,672182.62,0,on_time
LOAN_003901,2025-02-09,672182.62,672182.62,0,on_time
LOAN_003901,2025-03-11,672182.62,672182.62,0,on_time
LOAN_003901,2025-04-10,672182.62,672182.62,0,on_time
LOAN_003901,2025-05-10,672182.62,672182.62,0,on_time
LOAN_003901,2025-06-09,672182.62,672182.62,0,on_time
LOAN_003901,2025-07-09,672182.62,672182.62,0,on_time
LOAN_003901,2025-08-08,672182.62,672182.62,0,on_time
LOAN_003901,2025-09-07,672182.62,672182.62,0,on_time
LOAN_003901,2025-10-07,672182.62,672182.62,0,on_time
LOAN_003901,2025-11-06,672182.62,672182.62,0,on_time
LOAN_003901,2025-12-06,672182.62,672182.62,0,on_time
LOAN_003902,2024-08-04,343013.42,343013.42,0,on_time
LOAN_003902,2024-09-03,343013.42,343013.42,0,on_time
LOAN_003902,2024-10-03,343013.42,343013.42,0,on_time
LOAN_003902,2024-11-02,343013.42,343013.42,0,on_time
LOAN_003902,2024-12-02,343013.42,343013.42,0,on_time
LOAN_003902,2025-01-01,343013.42,343013.42,0,on_time
LOAN_003902,2025-01-31,343013.42,343013.42,0,on_time
LOAN_003902,2025-03-02,343013.42,343013.42,0,on_time
LOAN_003902,2025-04-01,343013.42,343013.42,0,on_time
LOAN_003902,2025-05-01,343013.42,343013.42,0,on_time
LOAN_003902,2025-05-31,343013.42,343013.42,0,on_time
LOAN_003902,2025-06-30,343013.42,343013.42,0,on_time
LOAN_003902,2025-07-30,343013.42,343013.42,0,on_time
LOAN_003902,2025-08-29,343013.42,343013.42,0,on_time
LOAN_003902,2025-09-28,343013.42,343013.42,0,on_time
LOAN_003902,2025-10-28,343013.42,343013.42,0,on_time
LOAN_003902,2025-11-27,343013.42,343013.42,0,on_time
LOAN_003902,2025-12-27,343013.42,343013.42,0,on_time
LOAN_003903,2024-09-21,339810.93,339810.93,0,on_time
LOAN_003903,2024-10-21,339810.93,190907.16,34,partial
LOAN_003903,2024-11-20,339810.93,339810.93,12,late
LOAN_003903,2024-12-20,339810.93,339810.93,0,on_time
LOAN_003903,2025-01-19,339810.93,339810.93,0,on_time
LOAN_003903,2025-02-18,339810.93,339810.93,0,on_time
LOAN_003903,2025-03-20,339810.93,339810.93,0,on_time
LOAN_003903,2025-04-19,339810.93,339810.93,0,on_time
LOAN_003903,2025-05-19,339810.93,339810.93,0,on_time
LOAN_003903,2025-06-18,339810.93,339810.93,0,on_time
LOAN_003903,2025-07-18,339810.93,339810.93,0,on_time
LOAN_003903,2025-08-17,339810.93,339810.93,0,on_time
LOAN_003903,2025-09-16,339810.93,339810.93,0,on_time
LOAN_003903,2025-10-16,339810.93,339810.93,0,on_time
LOAN_003903,2025-11-15,339810.93,339810.93,0,on_time
LOAN_003903,2025-12-15,339810.93,339810.93,0,on_time
LOAN_003904,2023-02-17,2083333.33,2083333.33,0,on_time
LOAN_003904,2023-03-19,2083333.33,2083333.33,0,on_time
LOAN_003904,2023-04-18,2083333.33,2083333.33,0,on_time
LOAN_003904,2023-05-18,2083333.33,2083333.33,30,late
LOAN_003904,2023-06-17,2083333.33,2083333.33,0,on_time
LOAN_003904,2023-07-17,2083333.33,2083333.33,0,on_time
LOAN_003904,2023-08-16,2083333.33,2083333.33,0,on_time
LOAN_003904,2023-09-15,2083333.33,2083333.33,0,on_time
LOAN_003904,2023-10-15,2083333.33,2083333.33,0,on_time
LOAN_003904,2023-11-14,2083333.33,2083333.33,0,on_time
LOAN_003904,2023-12-14,2083333.33,2083333.33,0,on_time
LOAN_003904,2024-01-13,2083333.33,2083333.33,0,on_time
LOAN_003904,2024-02-12,2083333.33,2083333.33,0,on_time
LOAN_003904,2024-03-13,2083333.33,2083333.33,0,on_time
LOAN_003904,2024-04-12,2083333.33,2083333.33,0,on_time
LOAN_003904,2024-05-12,2083333.33,2083333.33,0,on_time
LOAN_003904,2024-06-11,2083333.33,2083333.33,0,on_time
LOAN_003904,2024-07-11,2083333.33,2083333.33,0,on_time
LOAN_003904,2024-08-10,2083333.33,2083333.33,0,on_time
LOAN_003904,2024-09-09,2083333.33,2083333.33,0,on_time
